id,Potencia,Radiacion,Temperatura,Temperatura panel
96632,-1047.0,224.0,13.0,14.0
96633,-1565.0,419.0,14.0,15.0
96634,-1715.0,397.0,14.0,16.0
96635,-1721.0,495.0,15.0,17.0
96636,-3054.0,714.0,17.0,19.0
96637,-1426.0,743.0,17.0,21.0
96638,-2311.0,692.0,18.0,21.0
96639,-956.0,520.0,16.0,21.0
96640,-1200.0,322.0,15.0,17.0
96641,-1289.0,432.0,16.0,18.0
96642,-1784.0,451.0,16.0,18.0
96643,-554.0,360.0,16.0,18.0
96644,-925.0,188.0,15.0,16.0
96645,-842.0,322.0,16.0,17.0
96646,-441.0,193.0,15.0,17.0
96647,-791.0,209.0,15.0,16.0
96648,-2314.0,345.0,15.0,16.0
96649,-277.0,205.0,14.0,16.0
96650,-308.0,103.0,13.0,14.0
96651,-486.0,97.0,13.0,13.0
96652,-356.0,156.0,13.0,13.0
96653,-160.0,94.0,13.0,13.0
96654,-66.0,37.0,12.0,12.0
96655,-18.0,13.0,11.0,11.0
96656,6.0,2.0,10.0,10.0
96657,8.0,-3.0,10.0,9.0
96658,8.0,-5.0,10.0,9.0
96659,8.0,-5.0,9.0,9.0
96660,8.0,-5.0,9.0,9.0
96661,8.0,-4.0,10.0,9.0
96662,8.0,-4.0,10.0,9.0
96663,8.0,-5.0,9.0,9.0
96664,8.0,-5.0,9.0,8.0
96665,8.0,-5.0,9.0,8.0
96666,8.0,-4.0,8.0,7.0
96667,8.0,-4.0,8.0,7.0
96668,8.0,-4.0,8.0,7.0
96669,8.0,-2.0,8.0,8.0
96670,8.0,-2.0,8.0,8.0
96671,9.0,-4.0,8.0,7.0
96672,9.0,-4.0,7.0,6.0
96673,9.0,-3.0,7.0,6.0
96674,9.0,-3.0,6.0,6.0
96675,9.0,-3.0,6.0,5.0
96676,9.0,-3.0,6.0,5.0
96677,9.0,-1.0,6.0,5.0
96678,9.0,-1.0,6.0,5.0
96679,9.0,-1.0,6.0,5.0
96680,9.0,-1.0,6.0,5.0
96681,9.0,-1.0,6.0,5.0
96682,9.0,-1.0,6.0,6.0
96683,9.0,-2.0,6.0,5.0
96684,9.0,-2.0,6.0,5.0
96685,9.0,-2.0,6.0,5.0
96686,9.0,-2.0,6.0,5.0
96687,9.0,-4.0,5.0,5.0
96688,9.0,-4.0,5.0,4.0
96689,9.0,0.0,5.0,4.0
96690,9.0,0.0,6.0,5.0
96691,9.0,-2.0,6.0,5.0
96692,9.0,-1.0,6.0,5.0
96693,9.0,-1.0,6.0,6.0
96694,9.0,-1.0,6.0,6.0
96695,9.0,-2.0,6.0,6.0
96696,9.0,-2.0,6.0,5.0
96697,8.0,-1.0,6.0,6.0
96698,8.0,-1.0,7.0,6.0
96699,9.0,-1.0,7.0,6.0
96700,9.0,-1.0,7.0,7.0
96701,8.0,-1.0,7.0,7.0
96702,1.0,1.0,7.0,7.0
96703,-24.0,8.0,7.0,7.0
96704,-92.0,21.0,8.0,7.0
96705,-115.0,35.0,8.0,8.0
96706,-136.0,41.0,8.0,8.0
96707,-158.0,44.0,9.0,8.0
96708,-140.0,51.0,9.0,9.0
96709,-91.0,33.0,9.0,9.0
96710,-66.0,32.0,9.0,9.0
96711,-85.0,26.0,9.0,9.0
96712,-90.0,31.0,9.0,9.0
96713,-235.0,37.0,9.0,10.0
96714,-364.0,103.0,10.0,11.0
96715,-227.0,88.0,10.0,12.0
96716,-196.0,56.0,10.0,11.0
96717,-331.0,86.0,11.0,12.0
96718,-486.0,118.0,12.0,13.0
96719,-319.0,112.0,12.0,13.0
96720,-238.0,83.0,11.0,13.0
96721,-316.0,75.0,10.0,12.0
96722,-452.0,91.0,10.0,11.0
96723,-510.0,125.0,11.0,12.0
96724,-419.0,139.0,11.0,12.0
96725,-398.0,105.0,10.0,12.0
96726,-483.0,124.0,11.0,12.0
96727,-860.0,180.0,11.0,12.0
96728,-1158.0,252.0,13.0,13.0
96729,-1626.0,362.0,15.0,15.0
96730,-2030.0,468.0,17.0,18.0
96731,-1097.0,543.0,19.0,24.0
96732,-1075.0,335.0,18.0,22.0
96733,-950.0,262.0,17.0,19.0
96734,-726.0,283.0,15.0,16.0
96735,-507.0,179.0,15.0,15.0
96736,-535.0,146.0,14.0,14.0
96737,-356.0,116.0,12.0,14.0
96738,-446.0,121.0,12.0,13.0
96739,-617.0,145.0,12.0,14.0
96740,-556.0,176.0,13.0,14.0
96741,-526.0,204.0,14.0,15.0
96742,-253.0,125.0,13.0,15.0
96743,-370.0,98.0,13.0,14.0
96744,-282.0,98.0,13.0,14.0
96745,-361.0,90.0,12.0,14.0
96746,-209.0,89.0,12.0,14.0
96747,-89.0,45.0,11.0,12.0
96748,-36.0,21.0,11.0,12.0
96749,-21.0,11.0,11.0,11.0
96750,-30.0,11.0,10.0,11.0
96751,-32.0,13.0,11.0,11.0
96752,7.0,6.0,10.0,10.0
96753,8.0,0.0,10.0,10.0
96754,8.0,-1.0,10.0,10.0
96755,8.0,-1.0,10.0,10.0
96756,8.0,-1.0,10.0,10.0
96757,8.0,-1.0,9.0,9.0
96758,8.0,-1.0,9.0,9.0
96759,8.0,-2.0,9.0,9.0
96760,8.0,-3.0,8.0,8.0
96761,8.0,-3.0,7.0,7.0
96762,8.0,-3.0,7.0,7.0
96763,8.0,-4.0,7.0,6.0
96764,9.0,-3.0,6.0,5.0
96765,8.0,-3.0,5.0,4.0
96766,9.0,-1.0,5.0,4.0
96767,9.0,-2.0,5.0,4.0
96768,8.0,-3.0,5.0,3.0
96769,9.0,-1.0,4.0,3.0
96770,9.0,-2.0,4.0,3.0
96771,9.0,-1.0,5.0,3.0
96772,9.0,-2.0,5.0,4.0
96773,9.0,-2.0,4.0,4.0
96774,9.0,-1.0,4.0,3.0
96775,9.0,-2.0,4.0,3.0
96776,9.0,-2.0,4.0,3.0
96777,9.0,0.0,5.0,4.0
96778,9.0,0.0,5.0,5.0
96779,9.0,-1.0,6.0,5.0
96780,9.0,0.0,6.0,5.0
96781,9.0,0.0,6.0,6.0
96782,9.0,0.0,7.0,6.0
96783,9.0,0.0,7.0,7.0
96784,9.0,0.0,7.0,7.0
96785,9.0,0.0,7.0,7.0
96786,9.0,0.0,8.0,7.0
96787,9.0,0.0,8.0,7.0
96788,9.0,0.0,8.0,7.0
96789,9.0,0.0,8.0,8.0
96790,9.0,0.0,8.0,8.0
96791,9.0,0.0,8.0,8.0
96792,9.0,0.0,8.0,8.0
96793,9.0,0.0,8.0,8.0
96794,9.0,0.0,8.0,8.0
96795,9.0,0.0,8.0,8.0
96796,9.0,0.0,8.0,7.0
96797,8.0,0.0,7.0,7.0
96798,2.0,2.0,7.0,7.0
96799,-23.0,8.0,8.0,8.0
96800,-63.0,18.0,8.0,8.0
96801,-100.0,27.0,8.0,8.0
96802,-107.0,31.0,8.0,8.0
96803,-179.0,44.0,8.0,8.0
96804,-273.0,72.0,8.0,8.0
96805,-242.0,81.0,8.0,9.0
96806,-310.0,97.0,10.0,10.0
96807,-324.0,114.0,10.0,11.0
96808,-527.0,115.0,11.0,12.0
96809,-637.0,161.0,12.0,14.0
96810,-647.0,217.0,14.0,15.0
96811,-802.0,280.0,14.0,16.0
96812,-746.0,409.0,16.0,19.0
96813,-763.0,366.0,16.0,19.0
96814,-861.0,418.0,16.0,20.0
96815,-1116.0,381.0,15.0,20.0
96816,-860.0,441.0,14.0,20.0
96817,-920.0,343.0,14.0,19.0
96818,-1195.0,436.0,15.0,18.0
96819,-1305.0,363.0,14.0,19.0
96820,-1363.0,421.0,14.0,18.0
96821,-1155.0,334.0,13.0,18.0
96822,-1917.0,448.0,15.0,18.0
96823,-1782.0,650.0,17.0,22.0
96824,-2976.0,889.0,21.0,27.0
96825,-2928.0,996.0,21.0,32.0
96826,-2488.0,969.0,21.0,31.0
96827,-2913.0,958.0,22.0,31.0
96828,-1320.0,745.0,21.0,31.0
96829,-2062.0,749.0,20.0,26.0
96830,-945.0,750.0,22.0,31.0
96831,-1072.0,595.0,21.0,28.0
96832,-2208.0,615.0,21.0,28.0
96833,-2328.0,745.0,18.0,27.0
96834,-2981.0,990.0,21.0,27.0
96835,-2910.0,949.0,19.0,28.0
96836,-2039.0,834.0,20.0,26.0
96837,-2822.0,846.0,22.0,29.0
96838,-2450.0,852.0,24.0,33.0
96839,-2455.0,826.0,25.0,35.0
96840,-2487.0,603.0,25.0,34.0
96841,-339.0,197.0,18.0,26.0
96842,-859.0,170.0,15.0,17.0
96843,-1097.0,423.0,16.0,18.0
96844,-396.0,230.0,15.0,17.0
96845,-533.0,115.0,14.0,15.0
96846,-129.0,77.0,14.0,14.0
96847,-35.0,28.0,12.0,13.0
96848,7.0,4.0,11.0,11.0
96849,8.0,-2.0,11.0,11.0
96850,8.0,-4.0,11.0,10.0
96851,8.0,-4.0,10.0,9.0
96852,8.0,-3.0,10.0,9.0
96853,8.0,-3.0,9.0,8.0
96854,8.0,-2.0,9.0,8.0
96855,8.0,-3.0,8.0,8.0
96856,8.0,-1.0,8.0,7.0
96857,8.0,0.0,8.0,8.0
96858,8.0,0.0,9.0,9.0
96859,8.0,0.0,9.0,9.0
96860,8.0,0.0,9.0,9.0
96861,9.0,0.0,10.0,9.0
96862,8.0,0.0,10.0,9.0
96863,9.0,-1.0,10.0,9.0
96864,8.0,-1.0,10.0,9.0
96865,9.0,0.0,10.0,9.0
96866,9.0,0.0,10.0,9.0
96867,9.0,-2.0,10.0,9.0
96868,9.0,-2.0,10.0,9.0
96869,9.0,-1.0,9.0,9.0
96870,9.0,-1.0,9.0,9.0
96871,9.0,-1.0,9.0,9.0
96872,9.0,-1.0,9.0,9.0
96873,9.0,-1.0,9.0,9.0
96874,9.0,-1.0,9.0,9.0
96875,9.0,-1.0,9.0,9.0
96876,9.0,-1.0,9.0,9.0
96877,9.0,-1.0,9.0,9.0
96878,9.0,-1.0,9.0,9.0
96879,9.0,-1.0,9.0,9.0
96880,9.0,-1.0,9.0,9.0
96881,9.0,-1.0,9.0,9.0
96882,9.0,-1.0,9.0,9.0
96883,9.0,-1.0,9.0,9.0
96884,9.0,-1.0,9.0,9.0
96885,9.0,-1.0,9.0,9.0
96886,9.0,-1.0,9.0,9.0
96887,9.0,-2.0,9.0,9.0
96888,9.0,-2.0,9.0,8.0
96889,9.0,-1.0,9.0,8.0
96890,8.0,-1.0,9.0,8.0
96891,9.0,-1.0,9.0,8.0
96892,8.0,-1.0,9.0,8.0
96893,9.0,0.0,9.0,9.0
96894,-4.0,2.0,9.0,9.0
96895,-42.0,11.0,9.0,9.0
96896,-76.0,25.0,9.0,9.0
96897,-149.0,35.0,10.0,10.0
96898,-334.0,62.0,10.0,10.0
96899,-278.0,94.0,11.0,11.0
96900,-394.0,97.0,11.0,12.0
96901,-294.0,93.0,12.0,13.0
96902,-295.0,132.0,13.0,14.0
96903,-307.0,85.0,12.0,14.0
96904,-433.0,134.0,13.0,15.0
96905,-402.0,132.0,13.0,15.0
96906,-366.0,120.0,13.0,15.0
96907,-652.0,143.0,14.0,16.0
96908,-522.0,193.0,14.0,17.0
96909,-644.0,145.0,13.0,16.0
96910,-1010.0,259.0,14.0,15.0
96911,-874.0,246.0,14.0,17.0
96912,-912.0,279.0,15.0,17.0
96913,-1102.0,317.0,15.0,18.0
96914,-1222.0,298.0,15.0,18.0
96915,-1398.0,389.0,16.0,20.0
96916,-1439.0,405.0,16.0,21.0
96917,-1582.0,440.0,16.0,21.0
96918,-1633.0,475.0,17.0,22.0
96919,-1662.0,507.0,19.0,23.0
96920,-1731.0,523.0,19.0,25.0
96921,-1430.0,489.0,20.0,24.0
96922,-1658.0,445.0,22.0,25.0
96923,-1614.0,482.0,21.0,24.0
96924,-1392.0,454.0,21.0,26.0
96925,-1315.0,448.0,23.0,26.0
96926,-1362.0,390.0,22.0,26.0
96927,-1461.0,434.0,24.0,26.0
96928,-1493.0,465.0,25.0,28.0
96929,-2797.0,642.0,25.0,29.0
96930,-2042.0,642.0,22.0,30.0
96931,-1447.0,663.0,25.0,31.0
96932,-1798.0,564.0,27.0,33.0
96933,-2878.0,850.0,29.0,35.0
96934,-1721.0,864.0,30.0,39.0
96935,-2139.0,563.0,27.0,36.0
96936,-1623.0,586.0,25.0,32.0
96937,-1019.0,427.0,24.0,29.0
96938,-1253.0,417.0,22.0,26.0
96939,-766.0,343.0,21.0,24.0
96940,-787.0,266.0,19.0,21.0
96941,-416.0,210.0,18.0,19.0
96942,-128.0,70.0,16.0,17.0
96943,-66.0,29.0,14.0,14.0
96944,-2.0,9.0,13.0,13.0
96945,8.0,-2.0,12.0,12.0
96946,8.0,-4.0,11.0,11.0
96947,8.0,-4.0,10.0,10.0
96948,8.0,-2.0,10.0,9.0
96949,8.0,-3.0,10.0,9.0
96950,8.0,-2.0,9.0,8.0
96951,8.0,-2.0,9.0,8.0
96952,8.0,-2.0,9.0,8.0
96953,8.0,0.0,9.0,8.0
96954,8.0,-1.0,8.0,8.0
96955,8.0,-2.0,8.0,7.0
96956,8.0,-2.0,9.0,7.0
96957,9.0,-2.0,9.0,8.0
96958,9.0,-3.0,8.0,7.0
96959,9.0,-3.0,8.0,7.0
96960,9.0,-2.0,8.0,7.0
96961,8.0,-1.0,8.0,7.0
96962,9.0,-1.0,8.0,7.0
96963,9.0,-1.0,9.0,8.0
96964,9.0,0.0,9.0,8.0
96965,9.0,0.0,9.0,9.0
96966,9.0,0.0,9.0,9.0
96967,9.0,-1.0,9.0,9.0
96968,9.0,0.0,9.0,9.0
96969,9.0,0.0,9.0,9.0
96970,9.0,-1.0,9.0,9.0
96971,9.0,-1.0,9.0,9.0
96972,9.0,-2.0,9.0,9.0
96973,9.0,-1.0,9.0,9.0
96974,9.0,-1.0,9.0,9.0
96975,9.0,0.0,9.0,9.0
96976,9.0,-1.0,9.0,9.0
96977,9.0,-2.0,8.0,8.0
96978,9.0,-3.0,8.0,8.0
96979,9.0,-3.0,8.0,7.0
96980,9.0,-1.0,8.0,7.0
96981,9.0,0.0,9.0,8.0
96982,9.0,0.0,9.0,9.0
96983,9.0,0.0,10.0,9.0
96984,9.0,0.0,10.0,10.0
96985,9.0,0.0,10.0,10.0
96986,8.0,0.0,10.0,10.0
96987,8.0,0.0,10.0,10.0
96988,9.0,0.0,10.0,10.0
96989,8.0,0.0,11.0,11.0
96990,5.0,2.0,11.0,11.0
96991,-45.0,9.0,11.0,11.0
96992,-58.0,19.0,11.0,11.0
96993,-117.0,31.0,11.0,12.0
96994,-135.0,40.0,11.0,12.0
96995,-118.0,49.0,12.0,12.0
96996,-267.0,59.0,12.0,12.0
96997,-128.0,84.0,12.0,13.0
96998,-187.0,41.0,12.0,12.0
96999,-376.0,65.0,12.0,13.0
97000,-185.0,56.0,12.0,13.0
97001,-228.0,55.0,12.0,13.0
97002,-244.0,60.0,12.0,13.0
97003,-315.0,90.0,13.0,14.0
97004,-230.0,78.0,13.0,14.0
97005,-371.0,108.0,13.0,14.0
97006,-408.0,118.0,13.0,14.0
97007,-492.0,146.0,13.0,15.0
97008,-530.0,139.0,13.0,15.0
97009,-851.0,201.0,14.0,15.0
97010,-641.0,183.0,14.0,16.0
97011,-1598.0,314.0,15.0,16.0
97012,-389.0,351.0,14.0,19.0
97013,-573.0,131.0,12.0,14.0
97014,-1469.0,256.0,13.0,13.0
97015,-1849.0,598.0,17.0,19.0
97016,-1206.0,526.0,18.0,22.0
97017,-955.0,286.0,17.0,21.0
97018,-813.0,218.0,17.0,19.0
97019,-1863.0,325.0,17.0,19.0
97020,-1212.0,493.0,20.0,23.0
97021,-574.0,312.0,17.0,22.0
97022,-518.0,165.0,16.0,18.0
97023,-326.0,121.0,16.0,17.0
97024,-393.0,105.0,15.0,16.0
97025,-440.0,127.0,15.0,16.0
97026,-334.0,124.0,14.0,15.0
97027,-193.0,75.0,13.0,14.0
97028,-292.0,88.0,13.0,14.0
97029,-296.0,85.0,13.0,14.0
97030,-220.0,81.0,13.0,13.0
97031,-130.0,55.0,13.0,13.0
97032,-110.0,40.0,13.0,13.0
97033,-151.0,41.0,13.0,13.0
97034,-89.0,44.0,13.0,13.0
97035,-92.0,32.0,13.0,13.0
97036,-116.0,33.0,12.0,13.0
97037,-23.0,16.0,12.0,12.0
97038,-9.0,8.0,11.0,12.0
97039,6.0,3.0,11.0,11.0
97040,9.0,0.0,11.0,11.0
97041,8.0,0.0,11.0,11.0
97042,8.0,-1.0,11.0,11.0
97043,8.0,-1.0,11.0,11.0
97044,8.0,-1.0,11.0,11.0
97045,8.0,-2.0,11.0,11.0
97046,8.0,-2.0,11.0,10.0
97047,8.0,-1.0,11.0,11.0
97048,8.0,-2.0,9.0,10.0
97049,8.0,-1.0,9.0,9.0
97050,8.0,-1.0,9.0,9.0
97051,8.0,-1.0,8.0,9.0
97052,8.0,-1.0,8.0,8.0
97053,9.0,-2.0,7.0,8.0
97054,8.0,-3.0,7.0,7.0
97055,8.0,-3.0,6.0,6.0
97056,9.0,-3.0,6.0,6.0
97057,8.0,-2.0,6.0,6.0
97058,9.0,-3.0,5.0,5.0
97059,9.0,-3.0,5.0,5.0
97060,9.0,-3.0,5.0,5.0
97061,9.0,-3.0,5.0,5.0
97062,9.0,-3.0,5.0,4.0
97063,9.0,-3.0,5.0,4.0
97064,9.0,-3.0,4.0,4.0
97065,9.0,-3.0,4.0,4.0
97066,9.0,-3.0,4.0,3.0
97067,9.0,-3.0,4.0,3.0
97068,9.0,-4.0,3.0,3.0
97069,9.0,-4.0,3.0,2.0
97070,9.0,-3.0,3.0,2.0
97071,9.0,-3.0,3.0,2.0
97072,9.0,-3.0,3.0,2.0
97073,9.0,-3.0,3.0,2.0
97074,9.0,-3.0,3.0,2.0
97075,9.0,-3.0,3.0,3.0
97076,9.0,-3.0,3.0,2.0
97077,9.0,-3.0,3.0,2.0
97078,9.0,-3.0,3.0,3.0
97079,9.0,-3.0,3.0,2.0
97080,9.0,-3.0,3.0,2.0
97081,9.0,-4.0,3.0,2.0
97082,9.0,-3.0,3.0,2.0
97083,9.0,-3.0,3.0,2.0
97084,9.0,-3.0,2.0,2.0
97085,-2.0,-1.0,2.0,2.0
97086,-28.0,5.0,3.0,2.0
97087,-103.0,37.0,3.0,2.0
97088,-314.0,86.0,5.0,3.0
97089,-866.0,254.0,7.0,5.0
97090,-1389.0,388.0,8.0,7.0
97091,-1865.0,526.0,9.0,9.0
97092,-2350.0,670.0,11.0,11.0
97093,-2800.0,823.0,13.0,14.0
97094,-2961.0,943.0,14.0,17.0
97095,-2912.0,979.0,15.0,18.0
97096,-2942.0,1005.0,16.0,19.0
97097,-3050.0,1022.0,16.0,19.0
97098,-3058.0,1029.0,16.0,19.0
97099,-3063.0,1030.0,16.0,19.0
97100,-3065.0,1029.0,16.0,20.0
97101,-3054.0,1027.0,17.0,20.0
97102,-3050.0,1019.0,18.0,21.0
97103,-3048.0,1011.0,18.0,22.0
97104,-3048.0,1006.0,18.0,21.0
97105,-3037.0,1001.0,18.0,21.0
97106,-3032.0,990.0,19.0,22.0
97107,-3024.0,984.0,19.0,22.0
97108,-3018.0,977.0,19.0,22.0
97109,-3016.0,969.0,19.0,23.0
97110,-3012.0,967.0,20.0,23.0
97111,-3008.0,966.0,20.0,23.0
97112,-3007.0,963.0,20.0,24.0
97113,-3006.0,963.0,21.0,24.0
97114,-3002.0,962.0,22.0,25.0
97115,-3004.0,959.0,22.0,25.0
97116,-3014.0,963.0,22.0,25.0
97117,-3016.0,969.0,22.0,26.0
97118,-3019.0,970.0,22.0,26.0
97119,-2920.0,974.0,23.0,26.0
97120,-2928.0,978.0,22.0,27.0
97121,-2926.0,985.0,22.0,27.0
97122,-2924.0,978.0,23.0,27.0
97123,-2916.0,975.0,23.0,28.0
97124,-2914.0,966.0,22.0,28.0
97125,-2898.0,955.0,22.0,28.0
97126,-2870.0,937.0,23.0,28.0
97127,-2800.0,915.0,22.0,29.0
97128,-2726.0,881.0,21.0,25.0
97129,-2433.0,814.0,20.0,25.0
97130,-2034.0,685.0,18.0,22.0
97131,-1562.0,548.0,16.0,19.0
97132,-1069.0,415.0,15.0,17.0
97133,-594.0,279.0,14.0,15.0
97134,-145.0,112.0,13.0,13.0
97135,-56.0,38.0,12.0,12.0
97136,-6.0,10.0,11.0,10.0
97137,8.0,-1.0,10.0,10.0
97138,8.0,-3.0,10.0,9.0
97139,8.0,-4.0,9.0,9.0
97140,8.0,-4.0,9.0,8.0
97141,8.0,-3.0,9.0,8.0
97142,8.0,-4.0,8.0,8.0
97143,8.0,-3.0,8.0,8.0
97144,8.0,-4.0,8.0,8.0
97145,8.0,-4.0,8.0,7.0
97146,8.0,-4.0,7.0,7.0
97147,8.0,-4.0,7.0,6.0
97148,8.0,-3.0,7.0,6.0
97149,8.0,-3.0,7.0,6.0
97150,8.0,-3.0,7.0,7.0
97151,8.0,-3.0,7.0,7.0
97152,9.0,-4.0,7.0,6.0
97153,8.0,-4.0,6.0,6.0
97154,8.0,-3.0,6.0,5.0
97155,9.0,-3.0,6.0,6.0
97156,8.0,-3.0,6.0,5.0
97157,8.0,-3.0,6.0,5.0
97158,9.0,-3.0,6.0,5.0
97159,9.0,-3.0,5.0,5.0
97160,9.0,-3.0,6.0,5.0
97161,9.0,-3.0,6.0,5.0
97162,9.0,-3.0,6.0,5.0
97163,9.0,-4.0,5.0,5.0
97164,9.0,-4.0,5.0,5.0
97165,9.0,-3.0,5.0,4.0
97166,9.0,-3.0,5.0,4.0
97167,9.0,-3.0,5.0,4.0
97168,9.0,-3.0,5.0,4.0
97169,9.0,-3.0,5.0,4.0
97170,9.0,-3.0,5.0,4.0
97171,9.0,-3.0,5.0,4.0
97172,9.0,-3.0,5.0,4.0
97173,9.0,-3.0,4.0,4.0
97174,9.0,-3.0,5.0,4.0
97175,9.0,-3.0,4.0,4.0
97176,9.0,-4.0,4.0,4.0
97177,9.0,-4.0,4.0,3.0
97178,9.0,-3.0,3.0,3.0
97179,9.0,-3.0,3.0,3.0
97180,9.0,-3.0,3.0,3.0
97181,-6.0,0.0,4.0,3.0
97182,-35.0,7.0,4.0,3.0
97183,-108.0,43.0,5.0,3.0
97184,-479.0,103.0,6.0,4.0
97185,-934.0,274.0,8.0,6.0
97186,-1442.0,407.0,10.0,9.0
97187,-1925.0,547.0,11.0,11.0
97188,-2403.0,692.0,13.0,13.0
97189,-2816.0,840.0,14.0,16.0
97190,-2946.0,950.0,16.0,19.0
97191,-3003.0,984.0,17.0,20.0
97192,-3033.0,1009.0,18.0,22.0
97193,-3041.0,1023.0,19.0,23.0
97194,-3045.0,1032.0,20.0,23.0
97195,-2937.0,1034.0,20.0,24.0
97196,-2836.0,1034.0,21.0,25.0
97197,-2839.0,1031.0,21.0,24.0
97198,-2833.0,1028.0,22.0,25.0
97199,-2831.0,1023.0,23.0,26.0
97200,-2826.0,1016.0,22.0,25.0
97201,-2850.0,1008.0,22.0,26.0
97202,-2915.0,1000.0,23.0,26.0
97203,-2939.0,991.0,23.0,27.0
97204,-3014.0,988.0,23.0,27.0
97205,-3007.0,983.0,24.0,27.0
97206,-3007.0,980.0,24.0,27.0
97207,-3001.0,978.0,24.0,27.0
97208,-2979.0,974.0,25.0,28.0
97209,-2988.0,971.0,25.0,28.0
97210,-2987.0,968.0,26.0,29.0
97211,-2772.0,969.0,26.0,29.0
97212,-2777.0,971.0,27.0,30.0
97213,-2800.0,971.0,26.0,30.0
97214,-2798.0,979.0,26.0,30.0
97215,-2798.0,978.0,27.0,30.0
97216,-2801.0,978.0,28.0,33.0
97217,-2801.0,978.0,28.0,33.0
97218,-2800.0,977.0,28.0,32.0
97219,-2802.0,973.0,27.0,33.0
97220,-2786.0,969.0,27.0,32.0
97221,-2778.0,961.0,27.0,32.0
97222,-2722.0,942.0,27.0,31.0
97223,-2699.0,923.0,26.0,32.0
97224,-2616.0,894.0,26.0,30.0
97225,-2355.0,823.0,24.0,29.0
97226,-2015.0,691.0,23.0,26.0
97227,-1556.0,558.0,21.0,24.0
97228,-1063.0,423.0,20.0,22.0
97229,-620.0,289.0,19.0,20.0
97230,-150.0,120.0,18.0,18.0
97231,-57.0,41.0,16.0,16.0
97232,-8.0,11.0,15.0,15.0
97233,8.0,-1.0,14.0,14.0
97234,8.0,-3.0,14.0,14.0
97235,8.0,-4.0,13.0,13.0
97236,8.0,-4.0,13.0,13.0
97237,8.0,-4.0,13.0,13.0
97238,8.0,-4.0,13.0,12.0
97239,8.0,-4.0,12.0,12.0
97240,8.0,-4.0,12.0,12.0
97241,8.0,-3.0,12.0,12.0
97242,8.0,-3.0,12.0,11.0
97243,8.0,-4.0,11.0,11.0
97244,8.0,-3.0,11.0,11.0
97245,9.0,-3.0,11.0,10.0
97246,9.0,-3.0,10.0,10.0
97247,8.0,-4.0,9.0,9.0
97248,8.0,-4.0,9.0,9.0
97249,8.0,-4.0,9.0,8.0
97250,8.0,-3.0,8.0,8.0
97251,9.0,-3.0,8.0,8.0
97252,9.0,-3.0,8.0,8.0
97253,9.0,-4.0,8.0,8.0
97254,9.0,-3.0,8.0,7.0
97255,9.0,-4.0,8.0,7.0
97256,9.0,-4.0,7.0,6.0
97257,9.0,-4.0,7.0,6.0
97258,9.0,-4.0,6.0,5.0
97259,9.0,-3.0,6.0,5.0
97260,9.0,-3.0,5.0,5.0
97261,9.0,-3.0,5.0,4.0
97262,9.0,-3.0,5.0,4.0
97263,9.0,-3.0,5.0,4.0
97264,9.0,-3.0,4.0,4.0
97265,9.0,-3.0,4.0,3.0
97266,9.0,-3.0,4.0,3.0
97267,9.0,-3.0,3.0,2.0
97268,9.0,-3.0,3.0,2.0
97269,9.0,-3.0,2.0,1.0
97270,9.0,-3.0,2.0,1.0
97271,9.0,-3.0,2.0,1.0
97272,9.0,-2.0,2.0,1.0
97273,9.0,-2.0,2.0,1.0
97274,9.0,-2.0,2.0,1.0
97275,9.0,-1.0,2.0,1.0
97276,9.0,-1.0,2.0,1.0
97277,-8.0,1.0,2.0,1.0
97278,-44.0,9.0,2.0,1.0
97279,-117.0,50.0,3.0,1.0
97280,-452.0,111.0,5.0,3.0
97281,-881.0,236.0,7.0,6.0
97282,-1341.0,368.0,10.0,9.0
97283,-1821.0,503.0,11.0,11.0
97284,-2255.0,643.0,14.0,14.0
97285,-2640.0,793.0,16.0,18.0
97286,-2768.0,895.0,18.0,22.0
97287,-2852.0,928.0,20.0,24.0
97288,-2899.0,949.0,22.0,26.0
97289,-2919.0,959.0,22.0,28.0
97290,-2938.0,971.0,23.0,30.0
97291,-2964.0,970.0,25.0,32.0
97292,-2964.0,974.0,22.0,32.0
97293,-2961.0,979.0,24.0,32.0
97294,-2937.0,972.0,26.0,33.0
97295,-2906.0,966.0,24.0,33.0
97296,-2890.0,971.0,20.0,31.0
97297,-2889.0,971.0,20.0,31.0
97298,-2852.0,958.0,24.0,33.0
97299,-2825.0,942.0,25.0,34.0
97300,-2831.0,944.0,22.0,33.0
97301,-2824.0,942.0,23.0,32.0
97302,-2815.0,942.0,22.0,32.0
97303,-2818.0,941.0,22.0,30.0
97304,-2826.0,941.0,22.0,31.0
97305,-2802.0,940.0,23.0,30.0
97306,-2808.0,936.0,22.0,33.0
97307,-2830.0,944.0,22.0,31.0
97308,-2804.0,945.0,23.0,31.0
97309,-2827.0,942.0,25.0,34.0
97310,-2845.0,947.0,24.0,33.0
97311,-2854.0,948.0,27.0,31.0
97312,-2750.0,945.0,28.0,34.0
97313,-2742.0,944.0,25.0,34.0
97314,-2745.0,943.0,25.0,34.0
97315,-2736.0,946.0,24.0,32.0
97316,-2706.0,938.0,24.0,32.0
97317,-2659.0,923.0,24.0,33.0
97318,-2609.0,903.0,25.0,34.0
97319,-2556.0,885.0,23.0,33.0
97320,-2518.0,851.0,24.0,34.0
97321,-2218.0,779.0,25.0,35.0
